date,home_team,away_team,home_score,away_score,tournament,neutral,home_form,home_avg_scored,home_avg_conceded,away_form,away_avg_scored,away_avg_conceded,home_elo,away_elo,elo_diff,result
1976-02-25,Uruguay,Brazil,1.0,2.0,Copa Rio Branco,False,-0.30294161882341303,0.8,1.4,-0.8681135681204575,1.4,1.0,1704,2026,-322,L
1976-02-27,Argentina,Brazil,1.0,2.0,Copa Roca,False,0.8592504429354539,2.2,1.2,-1.8741373641195662,1.4,1.0,1873,2026,-153,L
1976-02-28,Tunisia,Sweden,1.0,1.0,Friendly,False,0.09229467692650112,0.8,0.6,0.11864770247657752,2.2,1.4,1595,1828,-233,D
1976-02-29,New Zealand,Australia,0.0,1.0,Friendly,False,-3.3587699201088532,0.8,2.0,-4.317760065126212,0.6,1.4,1450,1681,-231,L
1976-03-02,Algeria,Sweden,0.0,2.0,Friendly,False,-0.6447037259571408,1.0,1.6,1.084373822634538,2.2,0.6,1562,1828,-266,L
1976-03-02,Australia,New Zealand,3.0,1.0,Friendly,False,-2.9644199368774395,0.8,1.0,-3.557422099255394,0.6,2.0,1681,1450,231,W
1976-03-04,Morocco,DR Congo,1.0,0.0,African Cup of Nations,True,0.5871524997558525,1.8,0.8,-4.097363685525796,1.6,2.0,1729,1674,55,W
1976-03-09,Egypt,Morocco,1.0,2.0,African Cup of Nations,True,0.4463469843167666,2.0,1.2,0.3213769192082199,1.2,0.8,1706,1729,-23,L
1976-03-10,Uruguay,Paraguay,2.0,2.0,Atlantic Cup,False,-0.521565373386828,0.8,1.8,-0.13607851534041743,1.4,1.6,1704,1674,30,D
1976-03-21,Ivory Coast,Senegal,4.0,1.0,Friendly,False,-0.7772369912235568,0.4,1.4,-0.13076064022941547,1.2,1.6,1487,1543,-56,W
1976-03-26,Qatar,Saudi Arabia,1.0,0.0,Gulf Cup,False,-0.5300148860631978,0.6,1.8,-1.0323768215491853,0.6,2.0,1023,1327,-304,W
1976-04-01,Iraq,Saudi Arabia,7.0,1.0,Gulf Cup,True,0.15894537831772593,1.2,0.6,-0.9995241708634397,0.4,1.8,1579,1327,252,W
1976-04-03,Qatar,Iraq,0.0,0.0,Gulf Cup,False,-0.29478754365321,0.6,1.2,0.4480605218525339,2.0,0.8,1023,1579,-556,D
1976-04-07,Paraguay,Brazil,1.0,1.0,Copa Oswaldo Cruz,False,-0.039943150833748234,1.8,1.8,0.6508488260854096,1.8,0.8,1674,2026,-352,D
1976-04-07,Scotland,Switzerland,1.0,0.0,Friendly,False,-0.36244273256540194,1.0,1.8,0.08077261418599674,1.2,1.2,1899,1664,235,W
1976-04-08,Argentina,Uruguay,4.0,1.0,Copa Lipton,False,0.8592504429354539,2.2,1.2,-0.42265289632219105,1.2,2.0,1873,1704,169,W
1976-04-24,Spain,Germany,1.0,1.0,UEFA Euro qualification,False,0.11220716484214188,1.2,1.0,1.1388524987716917,2.0,0.8,1914,2096,-182,D
1976-04-25,Netherlands,Belgium,5.0,0.0,UEFA Euro qualification,False,-0.4008496083670828,1.6,1.0,0.7668375910064863,1.2,0.4,2043,1888,155,W
1976-04-28,Argentina,Paraguay,2.0,2.0,Copa Félix Bogado,False,1.2810170267391447,3.0,1.2,-0.039943150833748234,1.6,1.6,1873,1674,199,D
1976-04-28,Austria,Sweden,1.0,0.0,Friendly,False,-0.9464635947558866,0.6,1.0,1.4535525303405425,2.4,0.4,1797,1828,-31,W
1976-04-28,Brazil,Uruguay,2.0,1.0,Copa Rio Branco,False,0.43269777153186145,1.6,0.8,-0.6439946759423403,1.0,2.2,2026,1704,322,W
1976-05-15,Scotland,England,2.0,1.0,British Home Championship,False,-0.052706051100153,1.0,1.4,1.1408614738136258,2.0,0.6,1899,1978,-79,W
1976-05-19,Brazil,Argentina,2.0,0.0,Copa Roca,False,0.4227119838234244,1.6,0.8,0.2812565058707716,2.2,1.6,2026,1873,153,W
1976-05-19,Paraguay,Uruguay,1.0,0.0,Atlantic Cup,False,0.056192213672920974,2.0,1.8,-0.47529985992111073,1.2,2.0,1674,1704,-30,W
1976-05-22,Belgium,Netherlands,1.0,2.0,UEFA Euro qualification,False,-0.03338443819684578,1.0,1.4,1.3954104291269207,2.4,0.6,1888,2043,-155,L
1976-05-22,Germany,Spain,2.0,0.0,UEFA Euro qualification,False,0.942209294667085,1.8,0.8,0.3599019700123677,1.2,0.8,2096,1914,182,W
1976-05-23,Brazil,England,1.0,0.0,Friendly,True,0.533382873633499,1.8,0.8,1.028654308971484,2.2,1.0,2026,1978,48,W
1976-06-04,Iran,Iraq,2.0,0.0,AFC Asian Cup,False,-0.5064389730710892,1.0,0.8,0.3696514077158713,1.6,0.6,1667,1579,88,W
1976-06-04,Mexico,Brazil,0.0,3.0,Friendly,False,0.833133767390311,1.6,0.6,0.6664479264110154,1.6,0.6,1750,2026,-276,L
1976-06-09,Brazil,Paraguay,3.0,1.0,Copa Oswaldo Cruz,False,1.1761957995511723,1.8,0.4,-0.009985787708437055,1.6,1.6,2026,1674,352,W
1976-06-09,Uruguay,Argentina,0.0,3.0,Copa Newton,False,-0.6703477014924168,1.0,2.2,0.041833950873215564,2.0,1.8,1704,1873,-169,L
1976-06-16,Sweden,Norway,2.0,0.0,FIFA World Cup qualification,False,0.5028346354958544,1.6,0.6,-2.1031605189000517,0.6,2.2,1828,1464,364,W
1976-07-30,Curaçao,Haiti,1.0,2.0,CONCACAF Championship qualification,True,-2.1673295452394754,0.6,4.0,-4.5692364703753725,0.4,2.2,1373,1512,-139,L
1976-08-14,Haiti,Curaçao,7.0,0.0,CONCACAF Championship qualification,False,-4.488109331181976,0.8,2.4,-2.256669847104309,0.4,4.0,1512,1373,139,W
1976-08-18,Japan,South Korea,0.0,0.0,Merdeka Tournament,True,-0.5796483870992164,1.4,2.2,-0.022335075466208387,1.6,1.6,1478,1635,-157,D
1976-09-05,Saudi Arabia,Iraq,0.0,0.0,Friendly,False,-1.4988726437865263,0.6,3.0,0.17265367860386444,1.4,0.8,1327,1579,-252,D
1976-09-08,Norway,Switzerland,1.0,0.0,FIFA World Cup qualification,False,-2.0606175180120356,0.6,2.2,0.09778981454120311,1.2,1.2,1464,1664,-200,W
1976-09-09,Ivory Coast,Ghana,3.0,1.0,Friendly,False,-0.028598350596944044,1.2,1.2,0.35145245733599784,1.2,0.8,1487,1664,-177,W
1976-09-12,Saudi Arabia,Morocco,0.0,2.0,Friendly,False,-1.3980693666824218,0.4,2.6,0.5133522107153916,1.4,0.6,1327,1729,-402,L
1976-09-22,Austria,Switzerland,3.0,1.0,Friendly,False,-0.08236797671929741,0.6,0.6,-1.0756879599532347,0.6,1.4,1797,1664,133,W
1976-09-22,Norway,Sweden,3.0,2.0,Nordic Championship,False,-1.246273576013932,0.6,1.8,1.3678756535521772,1.4,0.4,1464,1828,-364,W
1976-09-23,South Korea,New Zealand,2.0,0.0,Korea Cup,False,-0.022335075466208387,1.4,1.4,-2.8351364841788578,0.8,2.2,1635,1450,185,W
1976-09-24,Canada,United States,1.0,1.0,CONCACAF Championship qualification,False,-0.9726984453034964,1.0,2.2,-2.5407625530342814,0.2,2.6,1479,1410,69,D
1976-09-30,Saudi Arabia,Tunisia,0.0,1.0,Friendly,False,-1.4375398175063032,0.2,2.4,0.09229467692650112,1.0,0.8,1327,1595,-268,L
1976-10-03,United States,Mexico,0.0,0.0,CONCACAF Championship qualification,False,-2.362081949304615,0.4,2.6,0.11486610239764283,1.4,1.0,1410,1750,-340,D
1976-10-09,Switzerland,Sweden,1.0,2.0,FIFA World Cup qualification,False,-1.40191005426259,0.6,1.6,1.1083633481352804,1.4,1.0,1664,1828,-164,L
1976-10-10,Canada,Mexico,1.0,0.0,CONCACAF Championship qualification,False,-0.9726984453034964,0.8,2.0,-0.2183874045584816,0.8,0.8,1479,1750,-271,W
1976-10-15,Colombia,Uruguay,1.0,2.0,Friendly,False,0.6340088882339032,1.8,0.4,-0.8826490934238628,0.8,2.4,1627,1704,-77,L
1976-10-15,Mexico,United States,3.0,0.0,CONCACAF Championship qualification,False,-0.4724045723606764,0.6,1.0,-1.9484694406711272,0.2,2.0,1750,1410,340,W
1976-10-20,Ecuador,Uruguay,2.0,2.0,Friendly,False,-2.998808862595252,0.8,2.8,-0.6903783644105244,0.8,2.2,1412,1704,-292,D
1976-10-20,United States,Canada,2.0,0.0,CONCACAF Championship qualification,False,-2.051872567829499,0.2,2.4,-0.7658921909867524,0.8,1.6,1410,1479,-69,W
1976-10-27,Mexico,Canada,0.0,0.0,CONCACAF Championship qualification,False,-0.5557179490997075,0.8,1.0,-0.5992654375086903,0.8,1.6,1750,1479,271,D
1976-11-10,Haiti,United States,0.0,0.0,Friendly,False,-2.9625291368379725,2.2,1.6,-0.5490410614603383,0.6,1.2,1512,1410,102,D
1976-11-12,Haiti,United States,0.0,0.0,Friendly,False,0.3575975574642668,2.0,0.8,-0.13542855282685054,0.6,0.8,1512,1410,102,D
1976-11-14,Haiti,United States,0.0,0.0,Friendly,False,0.6490171135471756,2.0,0.4,-0.13542855282685054,0.4,0.6,1512,1410,102,D
1976-12-04,Japan,South Korea,1.0,2.0,Friendly,False,-0.5796483870992164,1.0,1.8,0.34601640722252913,1.8,1.0,1478,1635,-157,L
1976-12-12,Morocco,Tunisia,1.0,1.0,FIFA World Cup qualification,False,1.0236318713666488,1.8,0.2,0.24911290519982632,1.2,0.8,1729,1595,134,D
1976-12-22,Canada,United States,3.0,0.0,CONCACAF Championship qualification,True,0.11545697740997643,0.6,0.6,-0.13542855282685054,0.4,0.6,1479,1410,69,W
1977-01-04,Uruguay,Ecuador,1.0,1.0,Friendly,False,-0.3737284453009728,1.0,1.8,-0.582248237153484,1.2,2.4,1670,1416,254,D
1977-01-07,Saudi Arabia,Iran,0.0,3.0,FIFA World Cup qualification,False,-1.1961673749680464,0.2,2.2,1.4565659929034436,1.4,0.2,1363,1705,-342,L
1977-01-09,Paraguay,Ecuador,2.0,0.0,Friendly,False,-0.14854597810065542,1.4,1.6,-0.582248237153484,1.0,2.2,1697,1416,281,W
1977-01-09,Tunisia,Morocco,1.0,1.0,FIFA World Cup qualification,False,0.2513582302466938,1.2,0.8,0.8368562799680124,1.6,0.4,1630,1696,-66,D
1977-01-12,Paraguay,Uruguay,1.0,1.0,Copa Artigas,False,0.18612562888506953,1.4,1.2,-0.25011739272079336,1.0,1.6,1697,1670,27,D
1977-01-16,Colombia,Ecuador,0.0,1.0,Friendly,False,0.26760729308586656,1.4,0.6,-0.7924815665417624,0.8,2.0,1615,1416,199,L
1977-01-23,Uruguay,Paraguay,2.0,1.0,Copa Artigas,False,-0.14984590312778928,1.2,1.6,0.18612562888506953,1.4,1.2,1670,1697,-27,W
1977-01-26,Ecuador,Colombia,4.0,1.0,Friendly,False,-0.4107763085742867,1.0,1.6,-5.551115123125783e-17,1.2,0.8,1416,1615,-199,W
1977-02-06,Tunisia,Algeria,2.0,0.0,FIFA World Cup qualification,False,0.1610725283621268,1.0,0.8,-1.0589661971041953,1.0,2.0,1630,1528,102,W
1977-02-09,England,Netherlands,0.0,2.0,Friendly,False,0.2858653309669733,1.8,1.2,0.6332998382191031,1.8,0.6,1962,2030,-68,L
1977-02-13,Ecuador,Paraguay,2.0,1.0,Friendly,False,0.3623245575629352,1.6,1.2,0.08744950182536604,1.2,1.2,1416,1697,-281,W
1977-02-20,Colombia,Brazil,0.0,0.0,FIFA World Cup qualification,False,-0.6693432139714499,1.0,1.6,1.3640940534732426,2.2,0.4,1615,2092,-477,D
1977-02-20,Panama,Paraguay,0.0,4.0,Friendly,False,-0.5612130867144094,0.6,1.2,-0.17856242872719993,1.2,1.6,1226,1697,-471,L
1977-02-23,France,Germany,1.0,0.0,Friendly,False,-1.022331946339515,0.4,1.4,1.6500775594426824,2.2,0.4,1806,2135,-329,W
1977-02-24,Colombia,Paraguay,0.0,1.0,FIFA World Cup qualification,False,-0.9653715951505604,0.4,1.6,0.6481898885299086,1.8,1.0,1615,1697,-82,L
1977-02-28,Algeria,Tunisia,1.0,1.0,FIFA World Cup qualification,False,-2.2147177212286264,0.8,2.2,1.2445009509769311,1.2,0.6,1528,1630,-102,D
1977-03-06,Paraguay,Colombia,1.0,1.0,FIFA World Cup qualification,False,0.8860761684953973,1.6,1.0,-1.4683244056488816,0.4,1.6,1697,1615,82,D
1977-03-08,Qatar,Tunisia,1.0,0.0,Friendly,False,-0.18766190391713666,0.6,1.0,1.2445009509769311,1.2,0.6,1122,1630,-508,W
1977-03-09,Brazil,Colombia,6.0,0.0,FIFA World Cup qualification,False,1.265417926413539,1.8,0.2,-1.2709721515294743,0.4,1.4,2092,1615,477,W
1977-03-13,Egypt,Tunisia,2.0,2.0,African Cup of Nations qualification,False,0.1652086534484617,1.8,1.6,0.9508360698471549,1.0,0.8,1643,1630,13,D
1977-03-13,Paraguay,Brazil,0.0,1.0,FIFA World Cup qualification,False,0.8860761684953973,1.6,1.0,4.473632893379803,2.6,0.2,1697,2092,-395,L
1977-03-20,Brazil,Paraguay,1.0,1.0,FIFA World Cup qualification,False,4.843402476098142,2.6,0.2,0.24308598007402404,1.4,0.8,2092,1697,395,D
1977-03-22,Argentina,Iran,1.0,1.0,Real Madrid 75th Anniversary Cup,True,0.22122360461768253,2.0,1.4,1.7114694732241387,1.6,0.2,1922,1705,217,D
1977-03-26,Belgium,Netherlands,0.0,2.0,FIFA World Cup qualification,False,-0.3730784827874058,0.8,1.6,0.9071113189344719,2.0,0.6,1876,2030,-154,L
1977-03-26,Japan,South Korea,0.0,0.0,FIFA World Cup qualification,False,-0.3850141580365437,1.2,1.8,1.0387582716823878,2.0,0.4,1465,1629,-164,D
1977-03-27,Australia,New Zealand,3.0,1.0,FIFA World Cup qualification,False,-2.687654081100402,1.4,1.2,-2.935467061273095,0.2,2.0,1685,1465,220,W
1977-03-30,New Zealand,Australia,1.0,1.0,FIFA World Cup qualification,False,-1.9846309914259406,0.4,1.8,-1.6488958094180146,1.6,1.0,1465,1685,-220,D
1977-03-30,Portugal,Switzerland,1.0,0.0,Friendly,False,-0.04916080102615164,0.8,0.8,-2.058372192965168,0.6,1.8,1828,1607,221,W
1977-04-03,South Korea,Japan,1.0,0.0,FIFA World Cup qualification,False,0.8656318930686564,1.4,0.2,-0.9625353950913593,0.4,1.6,1629,1465,164,W
1977-04-17,Austria,Turkey,1.0,0.0,FIFA World Cup qualification,False,0.28822883101630764,1.0,0.6,-1.380815816322282,0.6,1.6,1813,1683,130,W
1977-04-22,Iran,Saudi Arabia,2.0,0.0,FIFA World Cup qualification,False,1.9103580023756128,1.8,0.2,-2.9432666114358983,0.2,2.6,1705,1363,342,W
1977-04-23,Switzerland,France,0.0,4.0,Friendly,False,-2.042536742634629,0.4,1.6,-0.51772468580666,0.4,1.0,1607,1806,-199,L
1977-04-27,Tunisia,Egypt,3.0,2.0,African Cup of Nations qualification,False,0.9508360698471549,1.2,1.0,0.260694055441564,1.8,1.4,1630,1643,-13,W
1977-04-27,Scotland,Sweden,3.0,1.0,Friendly,False,0.05814210121362175,1.2,1.4,1.682457510118561,1.6,1.0,1936,1812,124,W
1977-05-01,Algeria,Senegal,2.0,0.0,Friendly,False,-2.1184050942182573,0.8,2.0,-0.5580223616478083,1.0,1.8,1528,1503,25,W
1977-05-26,Sweden,Norway,1.0,0.0,Nordic Championship,False,0.8637410930291891,1.4,1.6,-1.036276596630587,1.0,1.8,1812,1486,326,W
1977-05-28,Senegal,Morocco,3.0,2.0,Friendly,False,-1.0163050212137126,0.8,2.2,0.5147112232437587,1.4,0.6,1503,1696,-193,W
1977-06-04,England,Scotland,1.0,2.0,British Home Championship,False,-0.6514987885989765,0.8,1.4,0.4864083101529816,1.6,1.4,1962,1936,26,L
1977-06-05,Argentina,Germany,1.0,3.0,Friendly,False,0.344834657197862,2.0,1.2,1.4366535049878029,2.0,0.4,1922,2135,-213,L
1977-06-08,Brazil,England,0.0,0.0,Friendly,False,4.237519238451315,2.2,0.4,-0.9557994199507567,0.6,1.6,2092,1962,130,D
1977-06-08,Sweden,Switzerland,2.0,1.0,FIFA World Cup qualification,False,1.1657963993341016,1.6,1.4,-2.6674461556785958,0.4,2.2,1812,1607,205,W
1977-06-08,Uruguay,Germany,0.0,2.0,Friendly,False,0.291124118576742,1.6,1.2,1.462415655525546,2.2,0.6,1670,2135,-465,L
1977-06-12,Argentina,England,1.0,1.0,Friendly,False,-0.45580098451410345,1.4,1.6,-0.9557994199507567,0.4,1.4,1922,1962,-40,D
1977-06-12,Brazil,Germany,1.0,1.0,Friendly,False,4.036976259265307,1.6,0.2,0.8626775180069887,1.6,0.6,2092,2135,-43,D
1977-06-14,Mexico,Germany,2.0,2.0,Friendly,False,-0.5760440495239816,0.6,0.8,0.8626775180069887,1.6,0.6,1709,2135,-426,D
1977-06-15,South Korea,Japan,2.0,1.0,Friendly,False,0.8656318930686564,1.0,0.2,-1.347549553127903,0.2,1.2,1629,1465,164,W
1977-06-15,Uruguay,England,0.0,0.0,Friendly,False,-0.4043357709398509,1.2,1.4,-0.8414060175629806,0.4,1.2,1670,1962,-292,D
1977-06-18,Argentina,Scotland,1.0,1.0,Friendly,False,-0.45580098451410345,1.2,1.4,0.38631408306367754,1.8,1.6,1922,1936,-14,D
1977-06-23,Brazil,Scotland,2.0,0.0,Friendly,False,4.036976259265307,1.8,0.4,0.8500327927430507,1.8,0.8,2092,1936,156,W
1977-06-26,Argentina,France,0.0,0.0,Friendly,False,-0.20857887935374453,1.4,1.2,0.46903658479037497,1.2,0.8,1922,1806,116,D
1977-06-30,Brazil,France,2.0,2.0,Friendly,False,1.0592025471091286,1.0,0.4,0.5798847371041498,1.0,0.4,2092,1806,286,D
1977-07-03,South Korea,Iran,0.0,0.0,FIFA World Cup qualification,False,1.0387582716823878,1.4,0.4,2.6842860935301016,1.8,0.2,1629,1705,-76,D
1977-07-27,Iran,Morocco,1.0,1.0,Beijing International Friendship Tournament,True,2.594886704164035,1.6,0.2,0.2416087925431902,1.6,1.2,1705,1696,9,D
1977-07-28,Iraq,South Korea,1.0,1.0,Merdeka Tournament,True,0.2817292058806385,1.4,0.6,0.8656318930686563,1.0,0.4,1513,1629,-116,D
1977-07-29,Iran,DR Congo,1.0,3.0,Beijing International Friendship Tournament,True,2.4160879254319014,1.4,0.4,-6.193492791779079,1.0,2.2,1705,1616,89,L
1977-07-31,Iraq,South Korea,0.0,1.0,Merdeka Tournament,True,0.2817292058806385,1.6,0.8,0.692505514454925,0.8,0.4,1513,1629,-116,L
1977-08-14,Australia,Iran,0.0,1.0,FIFA World Cup qualification,False,-2.2264170464728306,1.6,1.2,0.775464366186556,1.0,1.0,1685,1705,-20,L
1977-08-24,Argentina,Paraguay,2.0,1.0,Copa Félix Bogado,False,-0.504607260532855,0.8,1.2,0.4104217835668864,1.4,0.6,1922,1697,225,W
1977-08-27,Australia,South Korea,2.0,1.0,FIFA World Cup qualification,False,0.9536722699063559,1.6,0.8,0.7819049038209918,1.0,0.4,1685,1629,56,W
1977-08-31,Paraguay,Argentina,2.0,0.0,Copa Félix Bogado,False,-0.28267460590037213,0.8,1.0,-0.4043357709398509,1.0,1.2,1697,1922,-225,W
1977-09-07,England,Switzerland,0.0,0.0,Friendly,False,-0.5941839124026217,0.4,1.0,-2.7830213080910386,0.6,2.4,1962,1607,355,D
1977-09-07,Norway,Sweden,2.0,1.0,FIFA World Cup qualification,False,-0.9292100443957468,0.8,1.4,0.6818697642329212,1.6,1.6,1486,1812,-326,W
1977-09-21,Switzerland,Spain,1.0,2.0,Friendly,False,-2.3545187491467456,0.4,1.8,-0.13791022787865148,1.0,1.2,1607,1922,-315,L
1977-09-27,Mexico,United States,3.0,0.0,Friendly,False,0.16562226595709517,1.0,0.6,-0.08928121436359998,0.4,0.6,1709,1438,271,W
1977-10-09,Mexico,Haiti,4.0,1.0,CONCACAF Championship,False,0.6754292265984855,1.6,0.6,0.6338907132314366,1.8,0.2,1709,1583,126,W
1977-10-20,Canada,Haiti,1.0,1.0,CONCACAF Championship,True,0.1859483663813694,1.0,0.6,0.251712755254094,1.6,0.8,1511,1583,-72,D
1977-10-22,Mexico,Canada,3.0,1.0,CONCACAF Championship,False,1.0453169843192902,2.4,0.6,0.1859483663813694,1.0,0.6,1709,1511,198,W
1977-10-23,South Korea,Australia,0.0,0.0,FIFA World Cup qualification,False,-0.33484886948942494,1.0,0.8,1.35806712834744,1.8,1.0,1629,1685,-56,D
1977-10-26,Netherlands,Belgium,1.0,0.0,FIFA World Cup qualification,False,2.458985451327318,2.4,0.4,-1.9191620400593825,0.4,1.8,2030,1876,154,W
1977-10-30,Switzerland,Norway,1.0,0.0,FIFA World Cup qualification,False,-1.9392517904787239,0.4,1.8,-0.07267762651702714,1.2,1.2,1607,1486,121,W
1977-10-30,Turkey,Austria,0.0,1.0,FIFA World Cup qualification,False,-1.8093183752665754,0.6,1.6,0.8848944184707304,1.2,0.6,1683,1813,-130,L
1977-11-11,Iran,South Korea,2.0,2.0,FIFA World Cup qualification,False,1.372839003655779,1.0,0.8,-0.5079752481031562,0.6,0.6,1705,1629,76,D
1977-11-16,Germany,Switzerland,4.0,1.0,Friendly,False,0.6355451632659705,1.6,1.0,-1.19640372497298,0.6,1.6,2135,1607,528,W
1977-11-25,Egypt,Tunisia,3.0,2.0,FIFA World Cup qualification,False,-0.02658937555500994,1.6,1.6,1.0479168343735576,1.6,1.2,1643,1630,13,W
1977-11-25,Iran,Australia,1.0,0.0,FIFA World Cup qualification,False,0.40640383348301834,1.0,1.2,1.0118143711199776,1.2,0.8,1705,1685,20,W
1977-11-27,Iraq,Morocco,3.0,0.0,Friendly,False,-0.29774191871487776,0.2,0.8,0.1445280280167873,1.4,1.2,1513,1696,-183,W
1977-12-03,Morocco,Iraq,0.0,0.0,Friendly,False,-0.7140133649038665,1.0,1.8,0.30353249383574665,0.8,0.8,1696,1513,183,D
1977-12-11,Tunisia,Egypt,4.0,1.0,FIFA World Cup qualification,False,-0.6179961753996639,1.6,1.8,0.4707501223261424,1.8,1.8,1630,1643,-13,W
1978-02-19,Ghana,Ivory Coast,3.0,1.0,Friendly,False,0.0,1.2,1.2,0.368942357701071,1.6,1.2,1652,1573,79,W
1978-02-21,Iraq,Algeria,3.0,0.0,Friendly,False,0.4864083101529816,0.8,0.4,-0.9357096695314158,1.2,1.2,1569,1525,44,W
1978-02-22,Germany,England,2.0,1.0,Friendly,False,1.4159728795561284,2.4,1.0,-0.11805682746424406,0.4,0.6,2131,1930,201,W
1978-02-23,Iraq,Algeria,1.0,0.0,Friendly,False,1.0270589464381832,1.4,0.4,-1.8098501627776753,0.6,1.6,1569,1525,44,W
1978-03-06,Morocco,Tunisia,1.0,1.0,African Cup of Nations,True,-0.7407209154613431,0.8,1.6,1.146238436425861,2.2,1.8,1659,1704,-45,D
1978-03-08,France,Portugal,2.0,0.0,Friendly,False,1.0166595462211128,1.4,0.4,0.14819145309325527,1.0,0.8,1853,1865,-12,W
1978-03-14,Ghana,Tunisia,1.0,0.0,African Cup of Nations,False,0.17572622866799895,1.4,1.4,1.2758764141318426,2.4,1.8,1652,1704,-52,W
1978-03-22,Belgium,Austria,1.0,0.0,Friendly,False,-2.9439756614506982,0.2,2.0,1.2586819512729366,1.2,0.6,1795,1872,-77,W
1978-03-29,Spain,Norway,3.0,0.0,Friendly,False,0.05743305119882147,1.2,1.2,0.621482337972432,1.2,1.0,1953,1481,472,W
1978-04-01,France,Brazil,1.0,0.0,Friendly,False,1.457452305421944,1.8,0.4,0.47222730985697625,1.2,0.8,1853,2072,-219,W
1978-04-04,Switzerland,Austria,0.0,1.0,Friendly,False,-1.0827193726000037,0.8,1.6,1.5502196823583119,1.2,0.4,1618,1872,-254,L
1978-04-05,Germany,Brazil,0.0,1.0,Friendly,False,1.1933311749088453,2.2,1.0,0.2532490302861612,1.0,0.8,2131,2072,59,L
1978-04-05,Tunisia,Netherlands,0.0,4.0,Friendly,False,1.1782638620943395,2.0,1.6,3.001645062654453,2.4,0.2,1704,2076,-372,L
1978-04-19,England,Brazil,1.0,1.0,Friendly,False,-0.2518309302565606,0.4,0.6,0.5050799605427219,1.2,0.8,1930,2072,-142,D
1978-04-19,Sweden,Germany,3.0,1.0,Friendly,False,0.23747266745685514,1.4,1.4,0.5568406116231411,1.8,1.2,1753,2131,-378,W
1978-04-25,Uruguay,Argentina,2.0,0.0,Friendly,False,-0.40179500838681653,0.8,1.0,-0.1018668521263047,0.8,1.0,1657,1907,-250,W
1978-04-26,Spain,Mexico,2.0,0.0,Friendly,False,0.4644277596941734,1.4,1.0,0.987943020621702,2.4,0.8,1953,1789,164,W
1978-05-03,Argentina,Uruguay,3.0,0.0,Friendly,False,-0.4934988103009842,0.6,1.2,0.04892445102121834,1.0,0.8,1907,1657,250,W
1978-05-11,France,Iran,2.0,1.0,Friendly,False,1.4504799802764081,1.8,0.4,0.9886520706365023,1.2,1.2,1853,1803,50,W
1978-05-19,France,Tunisia,2.0,0.0,Friendly,False,0.8987208937593354,1.4,0.6,0.0987943020621701,1.4,2.0,1853,1704,149,W
1978-05-19,Iran,Ghana,3.0,0.0,Friendly,False,0.7696737910656872,1.2,1.4,0.4724636598619097,1.6,1.0,1803,1652,151,W
1978-05-20,Austria,Netherlands,0.0,1.0,Friendly,False,1.5342660570253057,1.2,0.4,3.2768155558981893,2.2,0.2,1872,2076,-204,L
1978-05-20,Scotland,England,0.0,1.0,British Home Championship,False,0.15268210318699027,1.6,1.2,-0.2518309302565606,0.6,0.8,1998,1930,68,L
1978-05-24,Uruguay,Spain,0.0,0.0,Friendly,False,-0.627154738090834,0.8,1.2,0.8872579185200645,1.6,0.8,1657,1953,-296,D
1978-06-02,Mexico,Tunisia,1.0,3.0,FIFA World Cup,True,0.5263514609867297,2.4,1.2,0.24970378021215967,1.0,1.8,1789,1704,85,L
1978-06-03,Austria,Spain,2.0,1.0,FIFA World Cup,True,0.9065204439221383,0.6,0.4,0.8872579185200645,1.4,0.6,1872,1953,-81,W
1978-06-03,Brazil,Sweden,1.0,1.0,FIFA World Cup,True,0.5050799605427219,1.2,0.8,0.16751306599656235,1.6,1.4,2072,1753,319,D
1978-06-03,Iran,Netherlands,0.0,3.0,FIFA World Cup,True,1.5430110072078427,1.6,0.8,3.391977095801999,2.0,0.0,1803,2076,-273,L
1978-06-06,Argentina,France,2.0,1.0,FIFA World Cup,False,0.09394912696103508,1.0,1.0,1.3014613021658856,1.8,0.6,1907,1853,54,W
1978-06-06,Germany,Mexico,6.0,0.0,FIFA World Cup,True,0.14251905297485312,1.8,1.6,-1.4873505810460217,2.2,1.4,2131,1789,342,W
1978-06-07,Austria,Sweden,1.0,0.0,FIFA World Cup,True,1.47411498076975,0.8,0.6,0.6397403758535386,1.6,1.0,1872,1753,119,W
1978-06-07,Brazil,Spain,0.0,0.0,FIFA World Cup,True,0.032852650685745555,1.0,1.0,0.03297082568821219,1.6,0.6,2072,1953,119,D
1978-06-07,Iran,Scotland,1.0,1.0,FIFA World Cup,True,-2.7251155568823497,1.4,1.4,-0.07539565157376149,1.2,1.2,1803,1998,-195,D
1978-06-10,Germany,Tunisia,0.0,0.0,FIFA World Cup,True,6.484971435363219,2.6,1.2,0.597256462466756,0.8,1.8,2131,1704,427,D
1978-06-11,Austria,Brazil,0.0,1.0,FIFA World Cup,True,1.923534515150651,0.8,0.6,0.032852650685745555,0.6,0.6,1872,2072,-200,L
1978-06-11,Netherlands,Scotland,2.0,3.0,FIFA World Cup,True,6.131864527992688,2.2,0.0,-0.4897172102220495,0.8,1.2,2076,1998,78,L
1978-06-11,Spain,Sweden,1.0,0.0,FIFA World Cup,True,-0.15823632830292578,1.2,0.4,-0.5538862365614736,1.4,1.2,1953,1753,200,W
